Customer_ID,total_transactions,total_quantity,total_revenue,avg_order_value,first_purchase,last_purchase,customer_lifetime_days,recency_days,churn_probability
13940.0,4,516,839.14,17.12530612244898,2011-07-18 16:05:00,2011-11-22 15:15:00,126,16,0.5996190480642576
15275.0,1,498,615.14,15.003414634146342,2011-11-02 11:20:00,2011-11-02 11:20:00,0,37,0.599506377767539
14297.0,4,865,1305.33,21.053709677419352,2011-03-10 08:31:00,2011-11-22 09:06:00,257,17,0.5992217565674262
13262.0,3,247,573.45,11.469,2010-04-18 12:14:00,2011-03-21 15:06:00,337,262,0.5987458881815393
13066.0,2,322,470.8,9.808333333333334,2011-11-07 17:06:00,2011-11-15 12:57:00,7,23,0.5987283618699786
13874.0,7,864,2049.15,29.697826086956525,2010-02-04 18:39:00,2010-12-16 18:20:00,314,357,0.5986376611600897
17127.0,5,340,1155.0300000000002,31.217027027027036,2009-12-04 15:18:00,2010-10-07 09:54:00,306,428,0.5985280839309042
12671.0,1,1460,2622.481,58.27735555555556,2010-04-12 16:30:00,2010-04-12 16:30:00,0,605,0.5985238143490542
15700.0,2,357,696.68,8.10093023255814,2011-06-19 15:36:00,2011-06-20 16:53:00,1,171,0.5983490266959551
12550.0,1,569,964.83,16.92684210526316,2011-09-21 14:35:00,2011-09-21 14:35:00,0,78,0.5981337637372927
13135.0,2,4423,3371.45,187.30277777777775,2010-08-05 17:28:00,2011-05-27 10:52:00,294,196,0.598009613652718
14938.0,2,1369,2322.43,32.710281690140846,2010-05-26 13:35:00,2010-05-26 13:38:00,0,561,0.5978837044142575
15425.0,4,1042,1944.57,13.503958333333332,2010-02-14 12:36:00,2010-11-04 18:13:00,263,399,0.597788772660699
17963.0,4,344,651.51,5.817053571428572,2010-01-19 17:25:00,2010-08-25 15:58:00,217,470,0.597709586255472
13720.0,4,501,799.9,18.60232558139535,2011-03-30 09:17:00,2011-08-15 12:46:00,138,116,0.5974085566537761
14564.0,2,1295,2605.62,24.35158878504673,2009-12-04 09:27:00,2010-10-01 09:02:00,300,434,0.5972835896286458
17142.0,4,323,1283.75,14.26388888888889,2010-01-24 15:23:00,2011-04-14 18:22:00,445,238,0.5972790683271717
13396.0,2,600,1360.99,31.65093023255814,2011-01-24 13:37:00,2011-11-10 16:59:00,290,28,0.5972217748034209
17375.0,4,480,660.55,7.6808139534883715,2010-10-04 09:14:00,2011-05-24 15:45:00,232,198,0.5970778849211456
15278.0,4,458,496.16,17.10896551724138,2010-02-12 14:53:00,2010-05-27 10:03:00,103,561,0.5970262786492114
13453.0,3,341,781.6899999999999,19.54225,2010-11-02 13:23:00,2011-06-27 09:34:00,236,165,0.5968721676969988
17405.0,3,726,1031.41,12.57817073170732,2011-07-12 14:17:00,2011-12-08 17:12:00,149,0,0.5968052382669157
13733.0,2,335,487.03,16.794137931034484,2009-12-04 15:28:00,2010-10-25 12:18:00,324,410,0.5967174685684877
13176.0,1,453,492.84,6.845,2011-10-24 15:43:00,2011-10-24 15:43:00,0,45,0.5966726282701993
16754.0,29,67831,67502.47,475.36950704225353,2010-03-08 11:32:00,2010-12-02 17:38:00,269,371,0.5966396390297551
15160.0,4,307,589.27,25.62043478260869,2010-10-14 15:26:00,2010-12-17 14:15:00,63,356,0.596463893296193
17358.0,5,442,866.05,5.891496598639455,2010-02-24 16:42:00,2011-02-09 16:57:00,350,302,0.5959973769487569
14170.0,3,290,597.33,3.6201818181818175,2010-11-09 14:06:00,2010-11-29 13:10:00,19,374,0.5959041103226977
16260.0,1,311,1035.45,57.525000000000006,2011-10-20 09:40:00,2011-10-20 09:40:00,0,50,0.5958773481038626
12533.0,2,704,1367.89,18.998472222222222,2009-12-01 11:50:00,2010-03-22 10:56:00,110,627,0.5958471578671353
16765.0,2,311,454.75,8.745192307692308,2010-11-22 13:42:00,2011-02-18 15:41:00,88,293,0.5954429865074699
16624.0,2,488,810.5699999999999,16.886875,2011-05-26 14:20:00,2011-09-20 12:39:00,116,80,0.5951130798239688
15627.0,2,344,566.9,23.620833333333334,2010-07-05 11:56:00,2010-09-08 14:14:00,65,456,0.5945451537834043
16588.0,4,882,1361.28,19.172957746478872,2010-05-14 13:43:00,2010-11-18 17:56:00,188,385,0.5944358398494779
13337.0,1,980,1575.26,18.106436781609197,2010-06-11 13:27:00,2010-06-11 13:27:00,0,545,0.5944184472799285
17765.0,4,197,530.8,6.395180722891566,2010-09-17 12:45:00,2011-07-04 12:41:00,289,158,0.594349723638195
17114.0,8,219,808.62,6.367086614173228,2011-01-09 11:39:00,2011-12-04 12:17:00,329,5,0.5941321687403569
16352.0,2,300,494.44,17.658571428571427,2011-11-02 08:44:00,2011-11-22 10:32:00,20,17,0.5939729630874844
17014.0,3,245,586.33,7.923378378378379,2011-10-04 11:36:00,2011-12-01 14:09:00,58,7,0.5937675883278669
16882.0,3,424,705.12,18.08,2011-01-26 17:43:00,2011-10-04 10:42:00,250,66,0.5934756520498881
13202.0,7,572,1580.3,22.90289855072464,2009-12-09 10:48:00,2010-11-10 16:24:00,336,393,0.593207682111169
17496.0,4,675,1412.89,19.623472222222222,2010-01-14 13:36:00,2010-12-16 08:39:00,335,358,0.5928765712905463
15261.0,4,806,1508.0,16.391304347826086,2010-10-01 11:59:00,2011-07-27 15:20:00,299,134,0.5927126851606966
17209.0,3,731,611.6,15.29,2009-12-03 11:10:00,2010-02-28 16:01:00,87,648,0.5926342776814113
16969.0,3,816,650.41,15.48595238095238,2011-06-01 12:10:00,2011-10-31 13:12:00,152,38,0.5926303928018455
13853.0,1,312,1090.14,47.39739130434783,2011-10-13 14:18:00,2011-10-13 14:18:00,0,56,0.5922739022771739
14821.0,7,485,1286.45,17.867361111111112,2010-02-01 13:33:00,2010-12-08 08:43:00,309,366,0.5921789957617192
16039.0,2,409,456.4,14.2625,2010-03-21 15:17:00,2010-10-12 10:44:00,204,423,0.5919730322234461
15658.0,8,691,2423.4700000000003,20.89198275862069,2009-12-03 11:19:00,2011-06-02 15:22:00,546,189,0.5919378895121755
16141.0,2,410,955.94,19.1188,2010-10-18 14:12:00,2011-09-12 13:11:00,328,87,0.5918225968241722
17478.0,2,516,1272.8,31.82,2010-03-16 14:19:00,2010-10-27 15:01:00,225,407,0.5918058517594521
13613.0,5,445,1039.85,17.62457627118644,2010-02-17 12:40:00,2010-09-13 12:01:00,207,452,0.5916311329733945
15813.0,2,603,1303.91,32.59775,2011-04-14 09:09:00,2011-05-16 08:13:00,31,207,0.5914887754548253
17980.0,4,782,1033.42,15.657878787878788,2010-11-11 14:42:00,2011-06-27 12:01:00,227,165,0.5913691904271133
14880.0,3,373,706.19,15.025319148936171,2011-02-24 12:27:00,2011-09-23 13:42:00,211,76,0.5913510512477442
14353.0,3,344,376.5,15.06,2010-10-04 12:38:00,2011-05-08 16:06:00,216,214,0.5913403101432452
13991.0,6,998,855.97,10.190119047619048,2011-07-19 12:58:00,2011-11-27 16:18:00,131,11,0.590991506025262
15582.0,3,453,682.9100000000001,15.52068181818182,2011-05-03 13:36:00,2011-11-15 09:55:00,195,24,0.5905490705388785
17433.0,2,305,569.96,6.128602150537635,2010-11-19 13:37:00,2011-09-12 14:24:00,297,87,0.5903465007897015
13916.0,4,673,1275.81,17.240675675675675,2010-02-02 10:06:00,2010-09-02 10:04:00,211,463,0.5900852052311832
16854.0,2,997,1408.96,18.786133333333336,2010-03-09 14:32:00,2010-10-18 16:31:00,223,416,0.589945994231052
17175.0,4,866,1443.69,22.915714285714287,2011-02-16 14:56:00,2011-10-26 15:31:00,252,43,0.589821808789165
18193.0,3,926,1207.35,17.247857142857143,2010-09-23 13:33:00,2011-06-27 13:58:00,277,164,0.5897845984478866
13005.0,4,462,999.68,17.85142857142857,2010-09-08 12:52:00,2011-06-19 10:53:00,283,173,0.589625784683858
14304.0,3,775,1725.01,19.602386363636363,2010-05-18 10:50:00,2011-05-01 11:50:00,348,222,0.5896004556381422
17529.0,2,790,1240.25,15.125,2010-01-11 12:29:00,2010-04-08 17:51:00,87,609,0.5894103247418806
12465.0,2,479,742.1899999999999,15.79127659574468,2011-06-23 13:37:00,2011-11-22 16:34:00,152,16,0.5889064099981945
13321.0,2,372,567.36,51.57818181818182,2011-09-14 15:18:00,2011-09-28 15:24:00,14,71,0.588780745166321
14883.0,6,790,761.59,14.369622641509434,2011-05-12 09:49:00,2011-11-21 10:23:00,193,18,0.5880833528703266
12811.0,5,435,1033.9,18.4625,2010-10-08 12:20:00,2011-03-24 09:42:00,166,260,0.5877954556842464
16449.0,2,367,707.69,17.69225,2011-03-04 12:15:00,2011-05-26 10:25:00,82,197,0.5877544995512279
17885.0,1,167,190.19,2.97171875,2011-11-27 14:40:00,2011-11-27 14:40:00,0,11,0.5877242053528409
17770.0,5,365,1143.27,30.086052631578948,2011-03-02 13:35:00,2011-05-25 12:34:00,83,198,0.5876940288256092
13950.0,4,323,745.06,21.28742857142857,2011-04-07 11:29:00,2011-11-28 14:44:00,235,10,0.5874951064301027
14141.0,4,355,915.13,22.87825,2011-08-26 14:40:00,2011-12-07 09:53:00,102,2,0.5874294610770828
17979.0,4,397,757.71,5.189794520547945,2011-03-25 11:34:00,2011-11-04 12:05:00,224,35,0.5872099784989245
15824.0,2,478,890.94,34.26692307692308,2010-06-25 15:10:00,2010-09-12 13:20:00,78,452,0.5871742110032178
15004.0,1,630,1246.32,7.888101265822784,2011-07-15 14:05:00,2011-07-15 14:05:00,0,146,0.5870776423823643
15414.0,3,443,774.9000000000001,19.86923076923077,2011-04-11 13:45:00,2011-11-30 09:50:00,232,9,0.5868929761083327
16546.0,5,4367,5606.47,59.643297872340426,2010-09-23 15:43:00,2011-02-22 11:20:00,151,290,0.586808325623077
17763.0,4,41,86.15,6.153571428571429,2010-02-18 14:32:00,2011-03-21 14:25:00,395,262,0.586542687060136
18121.0,2,450,673.1,21.034375,2011-07-08 12:14:00,2011-07-13 12:53:00,5,148,0.586421008240243
16478.0,3,224,331.0,19.47058823529412,2011-10-05 12:02:00,2011-11-14 15:51:00,40,24,0.5863202851599169
13200.0,4,516,870.09,18.915,2011-08-05 14:50:00,2011-11-20 15:35:00,107,18,0.5861910354905422
16572.0,3,532,1009.6,17.712280701754388,2011-03-09 12:04:00,2011-08-04 16:34:00,148,126,0.5861237100526625
12763.0,2,512,814.16,23.945882352941176,2010-12-05 15:46:00,2011-07-24 14:12:00,230,137,0.5859199862587949
16392.0,3,609,763.05,5.121140939597315,2010-05-27 11:17:00,2011-03-15 12:11:00,292,269,0.585799313842435
14248.0,3,692,1032.95,21.977659574468085,2010-07-12 14:27:00,2011-01-25 14:45:00,197,317,0.58566075941426
12818.0,1,929,1542.08,110.14857142857144,2011-03-23 12:06:00,2011-03-23 12:06:00,0,261,0.5856179887818493
16256.0,3,1590,1629.37,56.1851724137931,2010-04-21 10:34:00,2011-03-18 12:18:00,331,266,0.5854794095192802
16309.0,2,467,706.57,16.823095238095238,2011-04-13 11:46:00,2011-08-25 15:35:00,134,105,0.5854761089366549
14722.0,3,222,513.37,5.461382978723404,2010-08-10 13:28:00,2011-07-15 14:58:00,339,146,0.585400746399651
12575.0,2,315,622.8199999999999,16.389999999999997,2010-07-01 09:15:00,2010-09-08 13:09:00,69,456,0.5852430021885429
14111.0,4,458,692.85,69.285,2011-04-12 11:36:00,2011-11-25 13:44:00,227,13,0.5851636977571792
16968.0,2,326,439.43,14.17516129032258,2011-08-24 10:51:00,2011-12-05 15:02:00,103,3,0.5848801281448099
13567.0,4,645,1083.69,5.338374384236453,2010-06-16 12:48:00,2010-10-07 12:51:00,113,427,0.5848399828690054
12394.0,2,819,1272.48,47.12888888888889,2011-05-06 14:01:00,2011-10-07 08:08:00,153,63,0.5846509502629003
17105.0,2,693,665.78,7.397555555555555,2011-02-06 14:46:00,2011-07-03 15:53:00,147,158,0.5845458404315361
17610.0,5,902,1529.49,9.741974522292994,2009-12-06 16:07:00,2010-06-17 16:34:00,193,539,0.5844693694711388
16475.0,4,319,544.3,19.439285714285717,2011-03-11 09:39:00,2011-09-12 14:37:00,185,87,0.5843567199290463
13376.0,3,493,1019.76,19.240754716981133,2011-04-19 13:03:00,2011-09-01 16:16:00,135,98,0.5839979725553933
13537.0,2,337,717.85,17.09166666666667,2010-09-14 10:41:00,2010-10-10 12:45:00,26,425,0.5839510483322686
17456.0,2,730,1225.42,15.914545454545456,2010-09-09 15:28:00,2010-12-09 15:23:00,90,364,0.5838261353770721
18039.0,4,570,579.17,3.447440476190476,2010-03-09 11:19:00,2010-11-30 13:07:00,266,373,0.5837602990567051
16800.0,1,540,1201.49,7.326158536585366,2011-11-28 14:06:00,2011-11-28 14:06:00,0,10,0.5835342502019004
15533.0,3,289,807.57,9.729759036144578,2011-09-11 15:41:00,2011-11-20 15:35:00,69,18,0.5834998426642016
18265.0,2,311,801.51,17.424130434782608,2011-07-04 15:26:00,2011-09-28 14:10:00,85,71,0.5832162639322891
12735.0,2,368,779.5699999999999,18.12953488372093,2011-01-06 14:26:00,2011-01-28 13:37:00,21,314,0.5830642600113878
14267.0,3,530,1516.24,27.568,2011-03-24 11:38:00,2011-06-30 10:09:00,97,162,0.5830504128034806
16306.0,7,742,1192.82,17.287246376811595,2010-10-01 09:36:00,2011-05-10 12:12:00,221,213,0.5829366576595463
12974.0,2,104,408.95,12.7796875,2010-05-23 11:45:00,2011-05-26 09:33:00,367,197,0.5825863404942239
15545.0,2,238,428.05,3.821875,2010-12-03 17:28:00,2011-10-16 13:24:00,316,53,0.5822624771546456
16041.0,3,1584,3166.4,527.7333333333333,2011-07-21 16:27:00,2011-11-09 12:25:00,110,30,0.58212009822093
16943.0,5,147,1299.49,37.12828571428572,2010-03-25 13:34:00,2011-05-12 11:57:00,412,211,0.5820033444985659
14316.0,5,4494,1370.34,44.20451612903226,2010-03-19 15:18:00,2010-10-13 16:31:00,208,421,0.5819410785392329
18056.0,2,334,554.6,18.486666666666668,2010-03-31 12:29:00,2011-02-24 14:27:00,330,287,0.5818232573831907
15173.0,7,840,1494.6,17.37906976744186,2010-04-01 12:26:00,2010-11-24 10:21:00,236,380,0.5813324993862017
14225.0,4,1168,2037.02,23.414022988505742,2010-01-12 15:02:00,2010-10-01 10:32:00,261,434,0.5809484102502774
16488.0,3,728,498.8,17.2,2011-07-14 11:46:00,2011-11-06 13:42:00,115,32,0.580895637310648
16706.0,3,249,531.35,4.319918699186992,2011-08-17 15:53:00,2011-11-02 13:50:00,76,36,0.5807140499240628
12629.0,2,722,1558.22,34.62711111111111,2010-10-12 16:40:00,2010-11-19 09:18:00,37,385,0.580689384587471
15624.0,4,357,588.13,17.297941176470587,2011-03-28 13:32:00,2011-08-15 11:38:00,139,116,0.5806345616902265
15996.0,7,747,1686.9,7.957075471698114,2010-11-07 15:49:00,2011-09-12 15:14:00,308,87,0.5806318245345591
12710.0,3,851,1149.02,14.922337662337664,2011-05-22 14:05:00,2011-09-04 12:00:00,104,96,0.5806208890938984
16842.0,3,693,1264.19,20.066507936507936,2011-02-10 14:51:00,2011-08-31 10:42:00,201,100,0.5805967475133211
17932.0,3,789,1331.57,14.795222222222222,2011-05-12 13:58:00,2011-11-10 19:49:00,182,28,0.5802296918060044
15721.0,1,409,507.08,5.572307692307692,2011-11-28 12:14:00,2011-11-28 12:14:00,0,11,0.580011801285827
18202.0,3,581,1396.99,20.543970588235293,2011-02-01 13:36:00,2011-05-24 12:12:00,111,199,0.5799504035356535
12596.0,2,474,618.27,22.898888888888887,2011-04-11 13:22:00,2011-10-19 13:02:00,190,50,0.5794127094450261
17214.0,6,276,1069.12,10.37980582524272,2010-12-15 15:14:00,2011-10-10 13:17:00,298,59,0.5792175745581446
14556.0,3,331,835.34,4.114975369458128,2010-01-20 11:49:00,2010-04-22 14:57:00,92,595,0.5788930097869087
17635.0,3,770,1265.58,17.10243243243243,2010-04-28 10:51:00,2010-10-11 15:12:00,166,423,0.5788011354442363
17028.0,3,856,1593.83,16.777157894736842,2009-12-18 14:28:00,2010-05-07 15:33:00,140,580,0.5785470127204138
15334.0,3,274,351.67,3.5522222222222224,2011-06-19 13:51:00,2011-07-06 11:22:00,16,156,0.5784829701413614
13154.0,3,976,1624.84,17.471397849462363,2009-12-04 08:46:00,2010-11-05 16:00:00,336,398,0.5784490514044734
15422.0,7,710,1619.97,13.49975,2010-02-07 11:52:00,2011-01-20 16:17:00,347,322,0.5783380274414338
13439.0,3,952,986.61,5.907844311377246,2010-07-01 14:36:00,2011-03-29 14:20:00,270,254,0.5780009627976973
18059.0,3,258,306.46,17.025555555555556,2011-10-03 09:30:00,2011-11-16 16:49:00,44,22,0.5779671522557295
15104.0,2,637,1027.44,14.890434782608695,2011-03-02 14:16:00,2011-05-27 12:29:00,85,196,0.5775606795008913
13344.0,3,971,2543.72,21.37579831932773,2011-03-07 10:28:00,2011-10-03 09:45:00,209,67,0.5769828790602193
15675.0,4,624,542.04,15.486857142857142,2010-10-31 14:14:00,2011-09-19 13:48:00,322,80,0.5769017173473001
13951.0,3,459,674.45,17.293589743589745,2011-02-18 15:21:00,2011-06-16 16:43:00,118,175,0.5766073265257493
14352.0,4,538,1078.96,22.95659574468085,2011-03-11 14:58:00,2011-07-05 15:41:00,116,156,0.5759360658260783
14160.0,7,4661,8421.47,78.70532710280374,2010-01-10 12:06:00,2010-04-08 14:30:00,88,609,0.5758436952969892
18125.0,4,804,1142.99,5.831581632653061,2011-01-27 15:02:00,2011-11-10 12:29:00,286,29,0.5757803257955593
16031.0,2,423,548.94,5.489400000000001,2011-04-06 14:23:00,2011-09-08 13:07:00,154,91,0.5756048909553448
16431.0,3,453,642.81,7.744698795180722,2011-02-15 14:02:00,2011-05-10 14:09:00,84,212,0.575592014066362
12998.0,3,1124,920.08,15.86344827586207,2010-02-24 11:55:00,2010-08-04 08:05:00,160,492,0.5755648509197114
13301.0,4,345,618.09,7.630740740740741,2011-02-20 13:13:00,2011-08-28 11:25:00,188,103,0.5754770637330295
16625.0,5,1057,1654.03,16.707373737373736,2010-06-14 11:56:00,2011-03-10 12:50:00,269,274,0.5751660946183732
13898.0,2,544,686.4,14.921739130434782,2010-10-24 15:42:00,2011-01-18 10:28:00,85,325,0.5751485140834356
17727.0,1,645,1060.25,16.064393939393938,2011-11-24 17:06:00,2011-11-24 17:06:00,0,14,0.5749718176773945
17876.0,3,1958,3424.02,856.005,2010-02-02 13:00:00,2010-11-05 10:52:00,275,399,0.5749282019769342
17828.0,4,667,1820.09,27.1655223880597,2011-06-08 08:31:00,2011-11-17 08:41:00,162,22,0.5748101297934111
15590.0,5,832,1496.6,17.20229885057471,2010-04-12 10:09:00,2010-11-22 14:49:00,224,381,0.5745942017707195
12886.0,2,770,1378.4,16.809756097560978,2011-05-04 11:21:00,2011-10-03 10:09:00,151,67,0.5743200029159273
14909.0,3,888,1404.68,17.558500000000002,2010-02-14 15:47:00,2010-09-28 16:56:00,226,436,0.5742996176644156
17707.0,8,546,609.3000000000001,25.387500000000003,2009-12-07 12:19:00,2011-06-07 15:03:00,547,184,0.5742368398854191
14891.0,4,788,1106.73,17.56714285714286,2010-09-29 12:41:00,2011-07-14 18:08:00,288,147,0.5739604539207729
16467.0,7,7384,2869.16,119.54833333333332,2009-12-02 11:59:00,2010-07-19 11:49:00,228,508,0.5737989731483036
17391.0,2,480,508.8,169.6,2011-06-28 12:21:00,2011-06-29 09:58:00,0,163,0.5733834452531945
15369.0,11,3288,6251.26,105.9535593220339,2009-12-08 07:43:00,2010-08-04 13:54:00,239,491,0.5733201942369819
16769.0,4,301,1141.75,11.4175,2009-12-14 11:10:00,2011-03-24 13:41:00,465,259,0.5731566533614318
12463.0,4,776,1344.78,16.202168674698793,2011-04-12 12:47:00,2011-10-17 13:44:00,188,52,0.5731147561951245
17302.0,5,575,1135.63,14.375063291139242,2011-02-07 10:14:00,2011-11-25 09:36:00,290,14,0.573078829655428
17037.0,1,656,1267.32,16.8976,2011-09-13 12:49:00,2011-09-13 12:49:00,0,87,0.5728877194915057
13904.0,2,332,332.64,12.793846153846154,2011-02-18 11:18:00,2011-11-02 13:41:00,257,36,0.5727942442193749
15053.0,3,986,697.79,9.828028169014084,2011-03-03 12:06:00,2011-12-05 12:08:00,277,4,0.5726303105142978
17410.0,5,616,1214.72,18.98,2011-05-08 15:21:00,2011-11-23 15:46:00,199,15,0.5720905613481798
15238.0,3,692,1071.99,21.4398,2011-06-08 16:00:00,2011-11-10 14:28:00,154,28,0.5720064998222312
17021.0,6,992,1182.22,24.629583333333333,2010-04-29 20:05:00,2010-09-23 20:01:00,146,441,0.5719570301615764
13443.0,6,809,1280.16,6.275294117647059,2010-01-31 13:30:00,2010-09-17 12:31:00,228,448,0.5718307089536289
15535.0,6,323,1087.82,8.118059701492538,2010-09-16 20:04:00,2011-06-19 16:02:00,275,172,0.5716169653450032
16801.0,4,499,1619.73,21.312236842105264,2011-03-11 13:56:00,2011-06-29 15:33:00,110,162,0.5715088725078186
17786.0,2,200,278.74,3.871388888888889,2011-01-26 14:35:00,2011-09-15 12:51:00,231,84,0.5714823027393071
14557.0,1,510,788.38,49.27375,2011-09-15 15:48:00,2011-09-15 15:48:00,0,84,0.5714039105771653
15331.0,3,701,767.91,17.4525,2010-04-09 14:26:00,2010-07-28 09:42:00,109,499,0.57139003367802
16323.0,2,146,353.66,88.415,2010-05-11 09:48:00,2011-05-27 14:48:00,381,195,0.5713366642435714
18025.0,6,1053,1177.72,10.515357142857145,2010-03-30 17:33:00,2010-11-25 12:37:00,239,379,0.5712193933204553
14454.0,5,400,977.3,8.884545454545455,2009-12-06 12:56:00,2010-11-28 13:26:00,357,375,0.5711592301283348
12501.0,1,1783,2169.39,14.5596644295302,2011-01-07 12:28:00,2011-01-07 12:28:00,0,336,0.5710941963541135
12797.0,2,333,806.11,18.746744186046516,2010-10-11 12:53:00,2010-12-09 10:55:00,58,365,0.5706857954859362
13575.0,5,449,732.0699999999999,15.914565217391305,2011-06-16 14:24:00,2011-11-16 13:14:00,152,22,0.5702401510494037
18082.0,1,621,703.37,9.635205479452054,2011-11-14 12:45:00,2011-11-14 12:45:00,0,25,0.5701101876824765
18018.0,4,186,297.99,6.7725,2010-10-15 11:05:00,2011-08-23 17:37:00,312,107,0.5699262152313512
15411.0,4,530,1358.88,13.726060606060608,2011-06-10 12:30:00,2011-11-13 15:19:00,156,25,0.5696638220216643
16268.0,2,533,667.65,14.836666666666666,2011-09-29 18:30:00,2011-09-29 18:30:00,0,70,0.5696069483041095
12821.0,2,162,220.8,16.984615384615385,2010-04-07 15:14:00,2011-05-09 15:51:00,397,213,0.5695391558160227
13194.0,2,326,472.78,47.278,2010-10-14 11:54:00,2011-07-27 09:01:00,285,135,0.5695174763900712
16290.0,4,1001,2069.3,15.796183206106871,2010-05-23 11:46:00,2010-09-01 11:52:00,101,464,0.5693612855847027
12438.0,2,1180,2906.85,29.66173469387755,2011-07-22 13:29:00,2011-11-25 13:28:00,125,13,0.5692842583784778
16980.0,3,1039,1473.3300000000002,13.154732142857144,2010-10-07 14:05:00,2011-03-29 16:36:00,173,254,0.5691597287308258
15972.0,5,480,1810.27,12.484620689655172,2010-04-18 14:06:00,2010-09-09 13:20:00,143,455,0.5690549168075031
15701.0,4,923,1542.14,6.506919831223629,2011-08-21 12:36:00,2011-12-07 14:39:00,108,1,0.5689051042365127
12402.0,6,584,1256.9,17.955714285714286,2010-02-07 12:41:00,2011-01-20 13:49:00,347,322,0.5688477871190066
14686.0,5,475,885.83,3.769489361702128,2010-02-18 18:29:00,2010-10-21 18:31:00,245,413,0.5687994594680632
13574.0,1,316,421.25,4.089805825242719,2010-10-24 13:28:00,2010-10-24 13:28:00,0,410,0.5687817738749913
15654.0,2,475,922.53,43.93,2011-11-13 15:15:00,2011-11-30 13:08:00,16,8,0.5684447900672693
18239.0,6,1052,2150.36,17.20288,2010-10-13 10:11:00,2011-05-05 12:38:00,204,218,0.5681581434241736
17955.0,6,681,949.9,43.17727272727273,2010-02-12 16:27:00,2011-05-25 12:00:00,466,198,0.5680122187513026
16078.0,2,200,362.99,9.307435897435898,2010-02-08 13:29:00,2011-03-01 09:47:00,385,283,0.5676472670564224
17918.0,3,352,396.39,9.90975,2010-07-22 14:20:00,2010-07-27 11:51:00,4,500,0.5676175542065729
12967.0,3,1272,4306.92,53.8365,2010-11-21 11:03:00,2010-12-16 19:10:00,25,357,0.5673169177158437
13354.0,1,604,743.53,14.579019607843136,2011-09-29 13:17:00,2011-09-29 13:17:00,0,70,0.5672773799136023
13355.0,1,314,674.7,21.084375,2011-08-09 14:48:00,2011-08-09 14:48:00,0,121,0.5672322750281118
17674.0,2,1021,851.7,22.413157894736845,2010-12-06 10:20:00,2011-09-26 13:35:00,294,73,0.5671773616036391
16935.0,3,278,535.1,7.33013698630137,2010-10-14 13:09:00,2010-11-23 09:16:00,39,381,0.5668810329767275
13336.0,1,559,795.12,15.590588235294115,2011-09-23 14:05:00,2011-09-23 14:05:00,0,76,0.5667185905824448
13350.0,2,287,979.12,24.478,2011-09-21 13:33:00,2011-11-23 16:33:00,63,15,0.5665351809963642
13474.0,3,334,663.79,5.106076923076923,2010-08-01 14:40:00,2011-04-17 13:53:00,258,235,0.5663650499172537
12658.0,1,320,686.05,19.056944444444444,2011-11-21 10:22:00,2011-11-21 10:22:00,0,18,0.5657789698896672
17523.0,4,872,652.74,19.78,2011-11-20 13:40:00,2011-11-28 13:20:00,7,10,0.5655300274199514
15869.0,3,274,323.66,9.247428571428571,2010-03-23 16:50:00,2011-03-07 17:23:00,349,276,0.564652932275353
14011.0,2,644,457.82,14.306875,2010-04-11 13:40:00,2010-08-16 15:31:00,127,479,0.5643835454288433
18080.0,2,642,1231.5,615.75,2011-04-11 10:10:00,2011-11-21 08:02:00,223,18,0.5641809833940694
14383.0,3,817,1247.69,21.14728813559322,2011-06-29 10:18:00,2011-11-01 15:53:00,125,37,0.563609103332508
12534.0,1,651,1089.18,17.28857142857143,2011-08-01 10:26:00,2011-08-01 10:26:00,0,130,0.56360320325558
17245.0,2,307,371.63,14.8652,2010-01-19 15:39:00,2011-05-19 10:43:00,484,204,0.5631225692332648
12461.0,2,287,826.88,23.62514285714286,2011-07-08 10:23:00,2011-09-06 16:57:00,60,93,0.5628615508435812
16300.0,3,658,1392.43,5.592088353413655,2010-02-02 11:40:00,2010-10-05 13:14:00,245,429,0.5627524133425575
16727.0,4,1109,1437.42,6.748450704225353,2010-01-20 10:48:00,2010-12-10 13:48:00,324,363,0.562102186078611
15437.0,2,177,393.45,6.902631578947368,2010-03-09 10:45:00,2011-03-22 13:11:00,378,261,0.5614423020255984
12765.0,6,1009,1404.58,20.65558823529412,2010-03-08 09:43:00,2010-08-24 13:51:00,169,471,0.5613642656429585
16780.0,3,355,605.55,6.116666666666666,2010-10-28 19:41:00,2011-08-31 16:09:00,306,99,0.5612364647181878
16566.0,5,362,614.66,34.147777777777776,2011-02-20 10:29:00,2011-11-24 16:34:00,277,14,0.5610541366136945
13693.0,9,880,2011.82,18.97943396226415,2009-12-07 11:29:00,2010-11-30 18:21:00,358,373,0.5609374166300402
15661.0,8,779,1215.95,27.635227272727278,2010-05-10 07:59:00,2011-01-26 13:56:00,261,316,0.5608265201373115
12453.0,1,473,707.09,16.443953488372095,2011-07-28 14:08:00,2011-07-28 14:08:00,0,133,0.560632016986789
14965.0,2,365,599.0,7.216867469879518,2011-09-04 13:15:00,2011-09-04 13:20:00,0,95,0.5603037049450789
14959.0,4,494,695.42,11.786779661016949,2011-02-16 13:00:00,2011-10-06 18:23:00,232,63,0.5600623397978947
13065.0,5,455,1260.91,16.59092105263158,2010-06-10 11:44:00,2010-12-01 16:52:00,174,372,0.5598904306488568
17789.0,2,199,397.15,13.694827586206896,2010-02-16 13:16:00,2011-03-03 13:14:00,379,280,0.5597256784403996
